Date,AAPL,GOOG,IBM,MSFT,QCOM
2011-01-31,326.14,600.36,152.85,25.31,51.23
2011-02-01,331.63,611.04,154.32,25.55,52.13
2011-02-02,330.94,612.0,154.07,25.5,51.09
2011-02-03,330.1,610.15,154.29,25.24,52.03
2011-02-04,333.04,610.98,154.74,25.34,52.27
2011-02-07,338.21,614.29,155.51,25.74,52.12
2011-02-08,341.4,618.38,157.29,25.81,53.09
2011-02-09,344.25,616.5,155.96,25.53,53.19
2011-02-10,340.77,616.44,155.43,25.1,53.94
2011-02-11,342.99,624.5,155.21,24.87,54.51
2011-02-14,345.23,628.15,154.61,24.85,55.05
2011-02-15,345.92,624.15,154.25,24.75,55.49
2011-02-16,349.02,624.22,154.78,24.81,55.4
2011-02-17,344.38,625.26,155.58,24.98,55.84
2011-02-18,336.94,630.08,156.14,24.84,56.01
2011-02-22,325.46,610.21,153.41,24.41,55.12
2011-02-23,329.31,611.32,151.73,24.41,54.13
2011-02-24,329.56,608.82,152.29,24.58,54.88
2011-02-25,334.64,610.04,153.72,24.37,56.04
2011-02-28,339.49,613.4,153.34,24.4,56.57
2011-03-01,335.74,600.76,151.53,24.02,55.11
2011-03-02,338.44,600.79,151.71,23.94,54.21
2011-03-03,345.59,609.56,154.86,24.05,55.87
2011-03-04,346.02,600.62,153.29,23.82,55.21
2011-03-07,341.56,591.66,151.49,23.61,54.67
2011-03-08,341.94,592.31,153.72,23.79,54.26
2011-03-09,338.78,591.77,157.11,23.77,52.22
2011-03-10,333.2,580.3,153.47,23.33,51.31
2011-03-11,338.32,576.71,153.86,23.58,50.9
2011-03-14,339.83,569.99,152.88,23.58,50.78
2011-03-15,332.01,569.56,150.63,23.31,50.32
2011-03-16,317.19,557.1,144.93,22.76,47.95
2011-03-17,321.64,561.36,146.05,22.75,49.68
2011-03-18,317.82,561.06,147.67,22.77,49.1
2011-03-21,326.12,576.5,149.36,23.25,50.92
2011-03-22,327.95,577.32,149.66,23.23,49.84
2011-03-23,326.01,582.16,151.11,23.45,49.8
2011-03-24,331.57,586.89,151.6,23.7,51.0
2011-03-25,337.88,579.74,153.62,23.52,50.08
2011-03-28,336.83,575.36,152.86,23.33,49.54
2011-03-29,337.33,581.73,154.29,23.4,51.19
2011-03-30,335.09,581.84,154.97,23.51,51.75
2011-03-31,334.97,586.76,154.47,23.31,52.06
2011-04-01,331.18,591.8,155.6,23.39,51.72
2011-04-04,327.94,587.68,155.58,23.46,50.43
2011-04-05,325.73,569.09,155.34,23.67,49.92
2011-04-06,324.91,574.18,155.39,24.01,50.83
2011-04-07,324.95,580.0,155.71,24.05,50.54
2011-04-08,322.04,578.16,155.4,23.93,50.92
2011-04-11,317.95,577.37,155.3,23.85,50.7
2011-04-12,319.49,570.61,154.64,23.54,49.61
2011-04-13,323.07,576.28,155.3,23.53,50.02
2011-04-14,319.51,578.51,156.27,23.34,49.94
2011-04-15,314.74,530.7,157.44,23.29,50.45
2011-04-18,318.96,526.84,157.19,23.02,50.6
2011-04-19,324.74,521.53,156.67,23.09,50.72
2011-04-20,329.11,525.73,156.06,23.65,52.48
2011-04-21,337.08,525.1,159.4,23.43,54.06
2011-04-25,339.3,525.05,158.82,23.51,53.95
2011-04-26,336.81,532.82,159.6,24.04,54.33
2011-04-27,336.55,537.76,161.38,24.22,55.24
2011-04-28,333.28,537.97,161.77,24.52,54.67
2011-04-29,336.53,544.1,161.58,23.8,54.2
2011-05-02,332.83,538.56,163.07,23.56,54.35
2011-05-03,334.67,533.89,163.75,23.7,53.63
2011-05-04,335.99,535.79,161.62,23.92,53.25
2011-05-05,333.28,534.27,159.57,23.68,53.29
2011-05-06,333.19,535.3,160.7,23.75,53.71
2011-05-09,334.1,537.68,160.9,23.71,53.8
2011-05-10,335.88,542.66,162.11,23.57,54.03
2011-05-11,333.74,535.45,161.28,23.28,53.73
2011-05-12,333.11,535.05,163.88,23.25,54.44
2011-05-13,327.27,529.55,161.68,22.98,54.23
2011-05-16,320.35,518.42,160.67,22.56,53.83
2011-05-17,323.08,530.46,162.23,22.66,53.5
2011-05-18,326.67,529.81,162.17,22.82,53.6
2011-05-19,327.3,531.25,162.31,22.84,54.4
2011-05-20,322.2,524.03,161.9,22.63,54.48
2011-05-23,321.41,518.39,160.1,22.33,53.53
2011-05-24,319.29,518.26,159.84,22.32,53.46
2011-05-25,323.7,519.67,159.61,22.35,54.32
2011-05-26,321.99,518.13,159.07,22.8,54.49
2011-05-27,324.3,520.9,159.37,22.88,54.66
2011-05-31,334.32,529.02,160.73,23.11,55.84
2011-06-01,332.09,525.6,158.48,22.58,54.47
2011-06-02,332.66,528.06,158.03,22.38,55.09
2011-06-03,330.1,523.08,157.04,22.09,54.36
2011-06-06,324.91,521.06,156.76,22.19,53.83
2011-06-07,319.14,519.03,155.75,22.23,53.86
2011-06-08,319.33,519.17,156.37,22.12,53.66
2011-06-09,318.61,516.73,156.84,22.14,53.25
2011-06-10,313.24,509.51,155.26,21.91,52.04
2011-06-13,313.91,504.73,155.25,22.21,51.85
2011-06-14,319.53,508.37,156.16,22.38,52.97
2011-06-15,314.06,502.95,154.45,21.94,51.56
2011-06-16,312.53,500.37,154.78,22.18,50.5
2011-06-17,307.82,485.02,156.46,22.42,50.22
2011-06-20,303.07,484.58,157.01,22.61,50.97
2011-06-21,312.66,493.0,158.15,22.88,51.88
2011-06-22,310.08,487.01,157.64,22.78,51.46
2011-06-23,318.36,480.22,158.06,22.76,52.38
2011-06-24,313.67,474.88,157.06,22.45,51.65
2011-06-27,319.14,482.8,159.49,23.29,52.18
2011-06-28,322.24,493.65,161.76,23.84,52.85
2011-06-29,321.06,497.57,162.27,23.67,52.83
2011-06-30,322.63,506.38,163.23,24.03,54.13
2011-07-01,329.93,521.03,166.07,24.04,55.16
2011-07-05,335.86,532.44,166.92,24.05,55.41
2011-07-06,338.1,535.36,169.09,24.33,55.95
2011-07-07,343.32,546.6,167.92,24.74,56.48
2011-07-08,345.74,531.99,167.93,24.88,56.58
2011-07-11,340.25,527.28,166.5,24.61,55.51
2011-07-12,340.01,534.01,165.6,24.52,53.87
2011-07-13,344.11,538.26,165.86,24.61,53.46
2011-07-14,343.87,528.94,165.78,24.46,52.34
2011-07-15,350.74,597.62,167.02,24.75,52.38
2011-07-18,359.28,594.94,166.78,24.57,52.69
2011-07-19,362.21,602.55,176.22,25.45,54.31
2011-07-20,371.87,595.35,174.74,25.01,54.61
2011-07-21,372.25,606.99,175.93,25.04,54.27
2011-07-22,378.02,618.23,176.19,25.44,54.76
2011-07-25,383.02,618.98,174.79,25.79,54.15
2011-07-26,387.74,622.52,174.05,25.95,53.89
2011-07-27,377.34,607.22,172.55,25.25,52.03
2011-07-28,376.6,610.94,172.98,25.62,52.41
2011-07-29,375.31,603.69,173.03,25.32,52.21
2011-08-01,381.34,606.77,171.98,25.2,51.58
2011-08-02,373.8,592.4,169.41,24.77,50.52
2011-08-03,377.32,601.17,170.15,24.88,51.21
2011-08-04,362.71,577.52,163.16,23.97,48.85
2011-08-05,359.11,579.04,164.59,23.73,48.63
2011-08-08,339.49,546.02,158.84,22.62,45.07
2011-08-09,359.48,573.41,163.04,23.64,47.55
2011-08-10,349.56,549.01,155.33,22.36,45.04
2011-08-11,359.18,562.13,159.33,23.28,47.23
2011-08-12,362.35,563.77,160.74,23.19,48.13
2011-08-15,368.52,557.23,165.31,23.57,48.86
2011-08-16,365.7,539.0,163.64,23.57,48.67
2011-08-17,365.66,533.15,163.87,23.48,48.62
2011-08-18,351.83,504.88,156.56,22.94,45.7
2011-08-19,342.2,490.92,150.55,22.36,44.34
2011-08-22,342.59,498.17,151.92,22.3,44.22
2011-08-23,359.09,518.82,157.03,22.99,45.81
2011-08-24,361.57,523.29,159.36,23.15,45.89
2011-08-25,359.2,520.04,158.23,22.85,44.95
2011-08-26,368.68,526.86,161.63,23.48,46.85
2011-08-29,374.82,539.08,164.96,24.03,48.75
2011-08-30,374.84,540.7,164.85,24.39,49.06
2011-08-31,369.88,540.96,164.28,24.74,49.27
2011-09-01,366.23,532.5,162.77,24.37,48.88
2011-09-02,359.52,524.84,159.57,23.99,47.56
2011-09-06,364.99,522.18,157.78,23.72,47.34
2011-09-07,369.02,534.03,159.89,24.18,49.49
2011-09-08,369.22,534.96,157.92,24.38,49.35
2011-09-09,362.82,524.85,154.21,23.94,48.25
2011-09-12,365.18,530.12,155.21,24.08,49.2
2011-09-13,369.68,529.52,156.18,24.21,50.09
2011-09-14,374.18,532.07,159.82,24.64,50.81
2011-09-15,377.7,542.56,162.54,25.1,51.34
2011-09-16,384.94,546.68,165.31,25.22,51.57
2011-09-19,395.64,546.67,165.45,25.3,51.38
2011-09-20,397.39,546.63,166.97,25.09,50.85
2011-09-21,396.13,539.2,165.34,24.17,49.46
2011-09-22,386.21,520.66,161.14,23.3,47.9
2011-09-23,388.59,525.51,161.83,23.3,48.15
2011-09-26,387.51,531.89,166.77,23.66,48.42
2011-09-27,383.75,539.34,169.82,23.87,49.57
2011-09-28,381.59,528.84,169.67,23.79,48.88
2011-09-29,375.4,527.5,171.22,23.67,47.99
2011-09-30,366.51,515.04,167.11,23.15,46.56
2011-10-03,360.05,495.52,165.6,22.81,45.62
2011-10-04,358.03,501.9,166.99,23.56,47.32
2011-10-05,363.56,504.7,169.0,24.08,48.61
2011-10-06,362.71,514.71,173.63,24.49,48.7
2011-10-07,355.43,515.12,174.3,24.41,48.09
2011-10-10,373.71,537.17,178.34,25.05,49.87
2011-10-11,384.74,543.18,176.79,25.11,49.45
2011-10-12,386.57,548.5,177.86,25.07,49.82
2011-10-13,392.56,558.99,178.53,25.27,51.04
2011-10-14,405.61,591.68,182.07,25.36,52.64
2011-10-17,403.68,582.41,178.31,25.09,51.35
2011-10-18,405.84,590.51,170.96,25.4,52.23
2011-10-19,383.14,580.7,169.52,25.23,50.36
2011-10-20,379.95,583.67,169.38,25.14,49.79
2011-10-21,377.61,590.49,173.57,25.26,49.8
2011-10-24,390.01,596.42,174.16,25.28,51.32
2011-10-25,382.32,583.16,172.36,24.93,50.09
2011-10-26,385.04,586.31,173.89,24.73,49.4
2011-10-27,388.97,598.67,177.63,25.34,51.24
2011-10-28,389.22,600.14,179.13,25.09,50.96
2011-10-31,389.06,592.64,176.44,24.76,49.4
2011-11-01,381.11,578.65,173.3,24.17,48.0
2011-11-02,381.97,584.82,175.76,24.19,49.96
2011-11-03,387.41,597.5,178.99,24.67,53.72
2011-11-04,384.69,596.14,178.11,24.41,54.09
2011-11-07,384.2,608.33,179.01,24.92,54.49
2011-11-08,390.45,612.34,179.66,25.26,54.6
2011-11-09,379.93,600.95,174.85,24.36,53.05
2011-11-10,370.26,595.08,175.92,24.44,52.86
2011-11-11,369.68,608.35,179.78,25.02,54.21
2011-11-14,364.53,613.0,179.76,24.88,54.67
2011-11-15,373.73,616.56,181.1,25.05,54.95
2011-11-16,369.82,611.47,179.06,24.43,54.46
2011-11-17,362.75,600.87,178.2,23.93,53.98
2011-11-18,360.38,594.88,177.73,23.7,53.3
2011-11-21,354.68,580.94,174.12,23.42,52.16
2011-11-22,361.88,580.0,173.96,23.23,52.36
2011-11-23,352.73,570.11,170.74,22.93,50.01
2011-11-25,349.45,563.0,169.88,22.77,49.84
2011-11-28,361.51,588.19,174.82,23.3,51.84
2011-11-29,358.7,582.93,173.61,23.27,51.04
2011-11-30,367.35,599.39,180.38,23.97,52.67
2011-12-01,372.86,613.77,181.77,23.69,52.6
2011-12-02,374.56,620.36,181.97,23.63,52.23
2011-12-05,377.74,625.65,183.1,24.08,52.37
2011-12-06,375.76,623.77,185.12,24.04,52.7
2011-12-07,373.98,623.39,186.18,23.98,52.33
2011-12-08,375.48,616.05,183.81,23.8,51.97
2011-12-09,378.33,627.42,186.67,24.08,53.03
2011-12-12,376.62,625.39,184.39,23.9,52.65
2011-12-13,373.71,625.63,183.4,24.13,52.08
2011-12-14,365.42,618.07,181.07,23.98,51.03
2011-12-15,364.22,619.54,179.88,23.95,50.51
2011-12-16,366.22,625.96,176.13,24.36,50.56
2011-12-19,367.36,621.83,175.48,23.92,49.9
2011-12-20,380.57,630.37,179.65,24.39,52.0
2011-12-21,381.05,625.82,174.11,24.13,51.41
2011-12-22,383.07,629.7,174.66,24.18,52.26
2011-12-23,387.66,633.14,177.26,24.39,52.5
2011-12-27,390.74,640.25,177.45,24.4,52.73
2011-12-28,387.0,639.7,176.53,24.19,52.23
2011-12-29,389.38,642.4,178.63,24.38,52.72
2011-12-30,389.27,645.9,176.43,24.32,52.57
2012-01-03,395.26,665.41,178.75,25.08,53.12
2012-01-04,397.38,668.28,178.02,25.67,53.66
2012-01-05,401.79,659.01,177.17,25.93,53.88
2012-01-06,405.99,650.02,175.14,26.34,53.97
2012-01-09,405.35,622.46,174.23,25.99,53.73
2012-01-10,406.8,623.14,173.96,26.08,53.58
2012-01-11,406.14,625.96,174.93,25.97,53.46
2012-01-12,405.02,629.64,173.23,26.23,54.14
2012-01-13,403.5,624.99,171.9,26.47,54.34
2012-01-17,408.2,628.58,172.7,26.48,54.92
2012-01-18,412.44,632.91,173.73,26.45,55.35
2012-01-19,411.13,639.57,173.2,26.35,55.74
2012-01-20,403.97,585.99,180.88,27.84,55.48
2012-01-23,410.81,585.52,182.28,27.85,55.89
2012-01-24,404.08,580.93,184.15,27.49,56.4
2012-01-25,429.31,569.49,183.96,27.7,56.69
2012-01-26,427.36,568.1,183.24,27.64,55.56
2012-01-27,429.91,579.98,182.74,27.39,55.54
2012-01-30,435.41,577.69,184.7,27.74,56.35
2012-01-31,438.75,580.11,184.79,27.67,56.53
2012-02-01,438.47,580.83,184.81,28.0,57.24
2012-02-02,437.44,585.11,183.77,28.06,58.37
2012-02-03,441.82,596.33,185.79,28.33,58.68
2012-02-06,445.95,609.09,185.0,28.29,58.69
2012-02-07,450.62,606.77,185.51,28.44,59.15
2012-02-08,458.16,609.85,185.85,28.73,59.08
2012-02-09,474.01,611.46,186.02,28.83,59.53
2012-02-10,474.25,605.91,185.34,28.58,59.33
2012-02-13,483.08,612.2,185.53,28.65,59.34
2012-02-14,489.67,609.76,185.15,28.53,59.31
2012-02-15,478.34,605.56,185.18,28.34,59.18
2012-02-16,482.7,606.52,185.92,29.51,59.85
2012-02-17,482.61,604.64,186.3,29.47,60.09
2012-02-21,494.85,614.0,186.27,29.65,60.34
2012-02-22,493.11,607.94,186.74,29.49,60.12
2012-02-23,496.33,606.11,190.34,29.58,61.04
2012-02-24,502.12,609.9,190.48,29.69,60.97
2012-02-27,505.34,609.31,190.26,29.57,60.85
2012-02-28,514.61,618.39,190.69,30.06,60.24
2012-02-29,521.37,618.25,189.49,29.93,59.97
2012-03-01,523.32,622.4,190.26,30.45,60.38
2012-03-02,524.0,621.25,191.49,30.25,60.21
2012-03-05,512.45,614.25,193.28,29.99,59.9
2012-03-06,509.66,604.96,190.0,29.76,59.37
2012-03-07,510.08,606.8,190.49,30.03,60.49
2012-03-08,520.94,607.14,192.46,30.19,61.07
2012-03-09,523.99,600.25,193.24,30.17,61.65
2012-03-12,530.56,605.15,193.6,30.22,61.58
2012-03-13,546.03,617.78,196.28,30.81,62.54
2012-03-14,566.68,615.99,197.19,30.9,62.79
2012-03-15,562.81,621.13,198.42,30.98,62.89
2012-03-16,562.82,625.04,198.43,30.74,63.08
2012-03-19,577.75,633.98,198.15,30.37,64.37
2012-03-20,582.42,633.49,196.73,30.17,64.37
2012-03-21,579.1,639.98,197.16,30.09,64.06
2012-03-22,576.06,646.05,197.93,30.18,63.93
2012-03-23,572.9,642.59,197.92,30.19,64.31
2012-03-26,583.4,649.33,200.12,30.73,66.15
2012-03-27,590.61,647.02,199.56,30.67,66.05
2012-03-28,593.63,655.76,199.66,30.36,65.69
2012-03-29,586.17,648.41,200.61,30.29,65.51
2012-03-30,576.26,641.24,200.97,30.42,65.64
2012-04-02,594.6,646.92,201.76,30.45,65.89
2012-04-03,604.87,642.62,201.79,30.12,65.7
2012-04-04,600.06,635.15,198.47,29.43,64.99
2012-04-05,609.06,632.32,197.91,29.73,64.8
2012-04-09,611.52,630.84,197.4,29.33,64.13
2012-04-10,604.03,626.86,194.88,28.74,63.86
2012-04-11,601.87,635.96,195.13,28.62,63.86
2012-04-12,598.58,651.01,197.76,29.22,65.9
2012-04-13,581.72,624.6,195.34,29.06,64.3
2012-04-16,557.59,606.07,195.26,29.31,63.89
2012-04-17,586.02,609.57,199.82,29.65,64.84
2012-04-18,584.71,607.45,192.77,29.37,64.6
2012-04-19,564.62,599.3,192.17,29.24,60.33
2012-04-20,550.72,596.06,192.25,30.57,60.03
2012-04-23,549.49,597.6,191.31,30.29,59.37
2012-04-24,538.52,601.27,192.64,30.1,59.66
2012-04-25,586.3,609.72,196.08,30.37,61.01
2012-04-26,584.09,615.47,198.01,30.28,61.63
2012-04-27,579.58,614.98,199.2,30.16,61.89
2012-04-30,561.29,604.85,199.46,30.2,61.56
2012-05-01,559.52,604.43,200.35,30.19,61.37
2012-05-02,563.22,607.26,200.4,29.99,61.95
2012-05-03,559.22,611.02,199.61,29.95,61.29
2012-05-04,543.29,596.97,197.45,29.22,59.71
2012-05-07,547.36,607.55,196.25,28.91,59.72
2012-05-08,546.11,612.79,194.88,28.76,60.44
2012-05-09,547.07,609.15,194.64,29.01,59.8
2012-05-10,548.36,613.66,194.03,28.99,60.26
2012-05-11,544.7,605.23,194.58,29.39,59.66
2012-05-14,536.54,604.0,192.91,28.93,59.27
2012-05-15,531.68,611.11,192.52,28.68,59.25
2012-05-16,524.87,628.93,193.19,28.38,57.01
2012-05-17,509.53,623.05,191.41,28.21,55.12
2012-05-18,509.78,600.4,189.46,27.78,53.99
2012-05-21,539.48,614.11,191.28,28.24,55.18
2012-05-22,535.33,600.8,190.37,28.25,55.87
2012-05-23,548.4,609.46,189.69,27.63,56.07
2012-05-24,543.36,603.66,189.67,27.6,55.12
2012-05-25,540.45,591.53,187.93,27.59,55.28
2012-05-29,550.04,594.34,190.02,28.06,56.31
2012-05-30,556.67,588.23,188.16,27.85,55.64
2012-05-31,555.29,580.86,186.58,27.71,55.51
2012-06-01,539.2,570.98,182.88,27.01,53.39
2012-06-04,542.37,578.59,182.36,27.1,54.09
2012-06-05,540.97,570.41,183.0,27.06,55.38
2012-06-06,549.26,580.57,187.63,27.86,56.56
2012-06-07,549.51,578.23,188.07,27.75,56.18
2012-06-08,557.78,580.45,188.75,28.15,56.91
2012-06-11,548.98,568.5,186.2,27.43,55.97
2012-06-12,553.78,565.1,188.18,27.8,57.53
2012-06-13,549.93,561.09,186.77,27.65,57.09
2012-06-14,549.33,559.05,188.71,27.85,55.0
2012-06-15,551.83,564.51,192.58,28.5,54.72
2012-06-18,563.03,570.85,191.79,28.33,54.98
2012-06-19,564.59,581.53,192.41,29.14,55.23
2012-06-20,562.99,577.51,192.27,29.36,55.21
2012-06-21,555.23,565.21,187.05,28.61,53.4
2012-06-22,559.49,571.48,187.35,29.14,53.89
2012-06-25,548.6,560.7,186.54,28.35,51.88
2012-06-26,549.81,564.68,185.66,28.5,52.22
2012-06-27,552.18,569.3,186.68,28.64,53.18
2012-06-28,546.94,564.31,185.13,28.39,52.59
2012-06-29,561.31,580.07,189.17,29.04,53.93
2012-07-02,569.5,580.47,189.41,29.01,53.92
2012-07-03,576.13,587.83,189.51,29.2,54.49
2012-07-05,586.25,595.92,188.89,29.14,54.48
2012-07-06,582.34,585.98,185.14,28.66,53.57
2012-07-09,590.04,586.01,183.46,28.48,53.58
2012-07-10,584.58,581.7,180.16,28.23,53.43
2012-07-11,580.95,571.19,179.18,27.81,52.66
2012-07-12,575.64,570.48,177.09,27.18,52.04
2012-07-13,581.47,576.52,179.92,27.9,53.25
2012-07-16,583.33,574.92,178.74,27.95,52.65
2012-07-17,583.36,576.73,177.63,28.16,52.75
2012-07-18,582.71,580.76,182.08,28.91,54.29
2012-07-19,590.46,593.06,188.94,29.11,56.6
2012-07-20,580.83,610.82,186.14,28.59,55.87
2012-07-23,580.37,615.51,184.58,27.79,55.52
2012-07-24,577.58,607.57,184.1,27.67,55.0
2012-07-25,552.63,607.99,184.82,27.37,55.48
2012-07-26,552.55,613.36,187.6,27.68,56.38
2012-07-27,562.43,634.96,189.96,28.25,57.47
2012-07-30,571.92,632.3,190.24,28.14,57.29
2012-07-31,587.03,632.97,189.56,27.97,57.8
2012-08-01,583.24,632.68,188.78,27.92,57.65
2012-08-02,584.18,628.75,188.08,27.71,57.03
2012-08-03,591.78,641.33,192.02,28.24,58.34
2012-08-06,598.37,642.82,192.25,28.43,58.24
2012-08-07,596.79,640.54,193.38,28.72,59.41
2012-08-08,595.78,642.23,193.33,28.79,59.52
2012-08-09,599.18,642.35,192.74,28.95,60.05
2012-08-10,600.12,642.0,193.58,28.88,60.03
2012-08-13,608.13,660.01,193.31,28.85,60.15
2012-08-14,609.76,668.66,192.61,28.79,60.43
2012-08-15,608.93,667.54,192.72,28.86,60.55
2012-08-16,614.25,672.87,195.09,29.41,60.6
2012-08-17,625.61,677.14,195.46,29.53,61.3
2012-08-20,642.06,675.54,194.76,29.37,60.82
2012-08-21,633.28,669.51,192.96,29.43,60.13
2012-08-22,645.65,677.18,191.6,29.18,60.21
2012-08-23,639.62,676.8,190.1,28.92,60.09
2012-08-24,640.19,678.63,192.11,29.2,60.47
2012-08-27,652.22,669.22,190.09,29.33,60.41
2012-08-28,651.37,677.25,189.29,29.27,60.06
2012-08-29,650.09,688.01,189.49,29.29,60.16
2012-08-30,640.82,681.68,187.83,28.97,59.27
2012-08-31,642.14,685.09,189.27,29.45,59.53
2012-09-04,651.54,681.04,188.97,29.04,58.9
2012-09-05,646.96,680.72,189.46,29.04,59.01
2012-09-06,652.79,699.4,193.4,29.96,60.9
2012-09-07,656.82,706.15,193.79,29.57,60.23
2012-09-10,639.73,700.77,195.2,29.35,59.61
2012-09-11,637.66,692.19,197.45,29.42,60.15
2012-09-12,646.54,690.88,197.94,29.41,60.73
2012-09-13,659.27,706.04,200.45,29.56,62.1
2012-09-14,667.28,709.68,200.89,29.82,63.1
2012-09-17,675.48,709.98,201.22,29.82,63.03
2012-09-18,677.54,718.28,201.14,29.79,63.29
2012-09-19,677.72,727.5,200.52,29.67,63.29
2012-09-20,674.44,728.12,200.28,30.05,62.58
2012-09-21,675.78,733.99,200.08,29.8,62.51
2012-09-24,666.81,749.38,199.41,29.41,61.92
2012-09-25,650.16,749.16,199.11,29.04,61.01
2012-09-26,642.09,753.46,198.16,28.83,60.61
2012-09-27,657.67,756.5,200.01,28.82,61.75
2012-09-28,643.94,754.5,201.51,28.44,60.75
2012-10-01,636.5,761.78,204.44,28.18,60.21
2012-10-02,638.35,756.99,203.83,28.34,60.09
2012-10-03,648.14,762.5,204.48,28.53,60.37
2012-10-04,643.65,768.05,204.37,28.7,60.93
2012-10-05,629.93,767.65,204.56,28.52,60.92
2012-10-08,616.01,757.84,203.81,28.46,59.71
2012-10-09,613.77,744.09,202.03,27.98,58.73
2012-10-10,618.66,744.56,199.93,27.69,58.14
2012-10-11,606.29,751.48,199.87,27.66,57.58
2012-10-12,607.85,744.75,201.85,27.9,57.27
2012-10-15,612.72,740.98,202.95,28.2,57.66
2012-10-16,627.23,744.7,204.96,28.18,58.7
2012-10-17,622.23,755.49,194.88,28.27,59.31
2012-10-18,610.68,695.0,189.38,28.19,58.31
2012-10-19,588.67,681.79,187.82,27.37,57.14
2012-10-22,612.02,678.67,188.83,26.76,57.07
2012-10-23,592.06,680.35,185.77,26.8,56.71
2012-10-24,595.41,677.3,185.26,26.66,56.05
2012-10-25,588.38,677.76,186.11,26.64,55.85
2012-10-26,583.03,675.15,187.74,26.96,57.42
2012-10-31,574.65,680.3,188.96,27.27,57.0
2012-11-01,575.83,687.59,191.5,28.21,58.09
2012-11-02,556.77,687.92,187.89,28.19,57.67
2012-11-05,564.32,682.96,188.58,28.31,58.77
2012-11-06,562.61,681.72,189.48,28.53,58.71
2012-11-07,541.09,667.12,186.5,27.79,56.52
2012-11-08,521.45,652.29,185.46,27.53,59.0
2012-11-09,530.48,663.03,185.02,27.55,59.93
2012-11-12,526.38,665.9,184.64,26.97,59.93
2012-11-13,526.44,659.05,183.73,26.1,60.42
2012-11-14,520.61,652.55,180.99,25.86,60.03
2012-11-15,509.69,647.26,181.32,25.68,59.6
2012-11-16,511.69,647.18,182.38,25.55,60.23
2012-11-19,548.58,668.21,185.71,25.75,60.39
2012-11-20,543.91,669.97,184.59,25.73,60.43
2012-11-21,544.67,665.87,185.65,25.96,60.43
2012-11-23,554.18,667.97,188.77,26.69,61.4
2012-11-26,571.66,661.15,188.18,26.39,60.77
2012-11-27,567.06,670.71,186.57,26.09,60.55
2012-11-28,565.27,683.67,187.3,26.36,60.93
2012-11-29,571.5,691.89,186.86,25.96,61.61
2012-11-30,567.54,698.37,185.44,25.65,61.87
2012-12-03,568.42,695.25,184.86,25.46,61.63
2012-12-04,558.4,691.03,184.74,25.41,61.73
2012-12-05,522.46,687.82,184.05,25.69,62.13
2012-12-06,530.65,691.13,185.07,25.75,62.68
2012-12-07,517.09,684.21,187.27,25.49,62.35
2012-12-10,513.76,685.42,187.92,25.95,62.42
2012-12-11,524.98,696.88,189.46,26.32,62.83
2012-12-12,522.66,697.56,188.25,26.24,61.99
2012-12-13,513.64,702.7,187.31,26.12,61.28
2012-12-14,494.34,701.96,187.08,25.83,58.42
2012-12-17,503.1,720.78,188.9,26.11,60.57
2012-12-18,517.72,721.07,190.92,26.55,61.86
2012-12-19,510.36,720.11,190.32,26.31,61.07
2012-12-20,505.92,722.36,190.02,26.67,61.38
2012-12-21,503.59,715.63,188.7,26.45,60.16
2012-12-24,504.4,709.5,187.71,26.07,60.44
2012-12-26,497.45,708.87,187.27,25.88,60.14
2012-12-27,499.45,706.29,188.01,25.97,60.06
2012-12-28,494.14,700.01,185.2,25.58,59.21
2012-12-31,516.04,707.38,186.88,25.73,60.4
2013-01-02,532.39,723.25,191.56,26.61,63.22
2013-01-03,525.67,723.67,190.51,26.25,62.93
2013-01-04,511.03,737.97,189.26,25.76,62.0
2013-01-07,508.02,734.75,188.43,25.71,62.5
2013-01-08,509.39,733.3,188.17,25.58,62.4
2013-01-09,501.43,738.12,187.63,25.72,63.35
2013-01-10,507.64,741.48,188.18,25.49,63.25
2013-01-11,504.53,739.99,189.71,25.85,63.37
2013-01-14,486.54,723.25,187.92,25.91,62.72
2013-01-15,471.19,724.93,187.81,26.21,62.92
2013-01-16,490.75,715.19,187.89,26.05,63.26
2013-01-17,487.44,711.32,188.93,26.25,63.6
2013-01-18,484.85,704.51,189.73,26.25,63.15
2013-01-22,489.47,702.87,191.3,26.16,63.15
2013-01-23,498.43,741.5,199.73,26.6,63.36
2013-01-24,436.85,754.21,199.44,26.62,62.88
2013-01-25,426.55,753.67,199.97,26.86,62.16
2013-01-28,436.2,750.73,199.93,26.89,62.17
2013-01-29,444.38,753.68,198.93,26.98,61.95
2013-01-30,442.98,753.83,198.56,26.83,62.03
2013-01-31,441.68,755.69,198.12,26.45,64.46
2013-02-01,439.87,775.6,200.18,26.91,65.15
2013-02-04,428.91,759.02,198.82,26.44,64.09
2013-02-05,443.96,765.74,197.85,26.49,65.37
2013-02-06,443.49,770.17,196.94,26.34,65.59
2013-02-07,456.67,773.95,195.69,26.28,64.97
2013-02-08,463.27,785.37,197.59,26.54,65.37
2013-02-11,468.1,782.42,196.1,26.84,65.59
2013-02-12,456.36,780.7,195.98,26.86,64.33
2013-02-13,455.49,782.86,196.03,27.0,63.9
2013-02-14,455.08,787.82,195.6,27.01,63.98
2013-02-15,448.81,792.89,196.9,26.98,63.88
2013-02-19,448.65,806.85,196.26,27.25,64.12
2013-02-20,437.78,792.46,195.27,27.07,63.73
